datetime,pm25,unit
2025-11-29 20:00:00+00:00,38.73070824940999,µg/m³
2025-11-29 21:00:00+00:00,37.59966684977213,µg/m³
2025-11-29 22:00:00+00:00,53.138833363850914,µg/m³
2025-11-29 23:00:00+00:00,47.7938336690267,µg/m³
2025-11-30 00:00:00+00:00,46.820332845052086,µg/m³
2025-11-30 01:00:00+00:00,26.741458312670392,µg/m³
2025-11-30 02:00:00+00:00,8.043833319346108,µg/m³
2025-11-30 03:00:00+00:00,8.213666661580403,µg/m³
2025-11-30 04:00:00+00:00,24.897333145141605,µg/m³
2025-11-30 05:00:00+00:00,31.263833459218336,µg/m³
2025-11-30 06:00:00+00:00,26.469000021616612,µg/m³
2025-11-30 07:00:00+00:00,28.368833382924397,µg/m³
2025-11-30 08:00:00+00:00,29.858166726430255,µg/m³
2025-11-30 09:00:00+00:00,30.150333277384433,µg/m³
2025-11-30 10:00:00+00:00,27.85170843601227,µg/m³
2025-11-30 11:00:00+00:00,33.55250015258789,µg/m³
2025-11-30 12:00:00+00:00,16.942772729469066,µg/m³
2025-11-30 13:00:00+00:00,12.818624997138977,µg/m³
2025-11-30 14:00:00+00:00,16.444833342234293,µg/m³
2025-11-30 15:00:00+00:00,25.152666727701824,µg/m³
2025-11-30 16:00:00+00:00,23.367333189646406,µg/m³
2025-11-30 17:00:00+00:00,15.322666676839196,µg/m³
2025-11-30 18:00:00+00:00,25.882333405812584,µg/m³
2025-11-30 19:00:00+00:00,41.45233357747396,µg/m³
2025-11-30 20:00:00+00:00,37.546666208903,µg/m³
2025-11-30 21:00:00+00:00,38.44166666666667,µg/m³
2025-11-30 22:00:00+00:00,50.016500091552736,µg/m³
2025-11-30 23:00:00+00:00,28.781333255767823,µg/m³
2025-12-01 00:00:00+00:00,10.6471666653951,µg/m³
2025-12-01 01:00:00+00:00,5.583166635533174,µg/m³
2025-12-01 02:00:00+00:00,8.900166670481363,µg/m³
2025-12-01 03:00:00+00:00,13.535777770148384,µg/m³
2025-12-01 04:00:00+00:00,17.683736109733584,µg/m³
2025-12-01 05:00:00+00:00,31.24100011189779,µg/m³
2025-12-01 06:00:00+00:00,18.586472219891018,µg/m³
2025-12-01 07:00:00+00:00,19.030333328247067,µg/m³
2025-12-01 09:00:00+00:00,20.244833215077723,µg/m³
2025-12-01 10:00:00+00:00,28.45816666285197,µg/m³
2025-12-01 11:00:00+00:00,34.48649975458781,µg/m³
2025-12-01 12:00:00+00:00,34.98933312098186,µg/m³
2025-12-01 13:00:00+00:00,47.47187519073487,µg/m³
2025-12-01 14:00:00+00:00,42.69183324178059,µg/m³
2025-12-01 15:00:00+00:00,47.66300010681152,µg/m³
2025-12-01 16:00:00+00:00,33.710833326975504,µg/m³
2025-12-01 17:00:00+00:00,28.797333240509033,µg/m³
2025-12-01 18:00:00+00:00,26.583000024159748,µg/m³
2025-12-01 19:00:00+00:00,32.17216660181681,µg/m³
2025-12-01 20:00:00+00:00,26.107833353678384,µg/m³
2025-12-01 21:00:00+00:00,31.09383344650269,µg/m³
2025-12-01 22:00:00+00:00,39.08841654459635,µg/m³
2025-12-01 23:00:00+00:00,35.946833546956384,µg/m³
2025-12-02 00:00:00+00:00,30.86637470722198,µg/m³
2025-12-02 01:00:00+00:00,13.446999994913737,µg/m³
2025-12-02 02:00:00+00:00,13.664166672031085,µg/m³
2025-12-02 03:00:00+00:00,15.439818156849254,µg/m³
2025-12-02 04:00:00+00:00,32.33925001621247,µg/m³
2025-12-02 05:00:00+00:00,31.980000114440916,µg/m³
2025-12-03 06:00:00+00:00,34.471666717529295,µg/m³
2025-12-03 07:00:00+00:00,36.27783339818319,µg/m³
2025-12-03 08:00:00+00:00,38.955833148956295,µg/m³
2025-12-03 09:00:00+00:00,41.6556666056315,µg/m³
2025-12-03 10:00:00+00:00,43.62799987792968,µg/m³
2025-12-03 11:00:00+00:00,53.64400024414062,µg/m³
2025-12-03 12:00:00+00:00,49.27654158274333,µg/m³
2025-12-03 13:00:00+00:00,42.487833913167314,µg/m³
2025-12-03 14:00:00+00:00,41.875,µg/m³
2025-12-03 15:00:00+00:00,39.64700012207031,µg/m³
2025-12-03 16:00:00+00:00,45.980333455403645,µg/m³
2025-12-03 17:00:00+00:00,49.888833363850914,µg/m³
2025-12-03 18:00:00+00:00,51.81650009155274,µg/m³
2025-12-03 19:00:00+00:00,55.7418332417806,µg/m³
2025-12-03 20:00:00+00:00,53.22483342488607,µg/m³
2025-12-03 21:00:00+00:00,49.60566660563151,µg/m³
2025-12-03 22:00:00+00:00,62.447000122070314,µg/m³
2025-12-03 23:00:00+00:00,52.930500030517585,µg/m³
2025-12-04 00:00:00+00:00,46.73099975585938,µg/m³
2025-12-04 01:00:00+00:00,49.50349960327148,µg/m³
2025-12-04 02:00:00+00:00,40.71116663614909,µg/m³
2025-12-04 03:00:00+00:00,40.358333333333334,µg/m³
2025-12-04 04:00:00+00:00,41.28883336385092,µg/m³
2025-12-04 05:00:00+00:00,50.730333455403645,µg/m³
2025-12-04 06:00:00+00:00,49.608166662851964,µg/m³
2025-12-04 07:00:00+00:00,19.497333240509036,µg/m³
2025-12-04 08:00:00+00:00,34.17483336130778,µg/m³
2025-12-04 09:00:00+00:00,27.317166678110762,µg/m³
2025-12-04 10:00:00+00:00,32.94199984868368,µg/m³
2025-12-04 11:00:00+00:00,39.31350021362305,µg/m³
2025-12-04 12:00:00+00:00,46.08050003051758,µg/m³
2025-12-04 13:00:00+00:00,46.42450027465821,µg/m³
2025-12-04 14:00:00+00:00,50.647499847412114,µg/m³
2025-12-04 15:00:00+00:00,50.67516657511393,µg/m³
2025-12-04 16:00:00+00:00,51.66583379109701,µg/m³
2025-12-04 17:00:00+00:00,53.31083348592123,µg/m³
2025-12-04 18:00:00+00:00,41.58283360799154,µg/m³
2025-12-04 19:00:00+00:00,38.614166514078775,µg/m³
2025-12-04 20:00:00+00:00,28.59733333587646,µg/m³
2025-12-04 21:00:00+00:00,23.13350006739299,µg/m³
2025-12-04 22:00:00+00:00,25.682999928792313,µg/m³
2025-12-04 23:00:00+00:00,41.61683324178059,µg/m³
2025-12-05 00:00:00+00:00,33.29400014877319,µg/m³
2025-12-05 01:00:00+00:00,21.705500062306722,µg/m³
2025-12-05 02:00:00+00:00,10.397833347320557,µg/m³
2025-12-05 03:00:00+00:00,15.347791663805644,µg/m³
2025-12-05 04:00:00+00:00,19.050166670481364,µg/m³
2025-12-05 05:00:00+00:00,5.216499996185303,µg/m³
2025-12-05 06:00:00+00:00,13.036666679382327,µg/m³
2025-12-05 07:00:00+00:00,20.754999987284343,µg/m³
2025-12-05 08:00:00+00:00,5.763666661580404,µg/m³
2025-12-05 09:00:00+00:00,15.891499996185303,µg/m³
2025-12-05 10:00:00+00:00,8.839166673024495,µg/m³
2025-12-05 11:00:00+00:00,23.419666703542074,µg/m³
2025-12-05 12:00:00+00:00,12.944666671752929,µg/m³
2025-12-05 13:00:00+00:00,19.07233336766561,µg/m³
2025-12-05 14:00:00+00:00,27.639166673024494,µg/m³
2025-12-05 15:00:00+00:00,38.335500399271645,µg/m³
2025-12-05 16:00:00+00:00,34.975333150227875,µg/m³
2025-12-05 17:00:00+00:00,40.618667093912755,µg/m³
2025-12-05 18:00:00+00:00,39.75000000000001,µg/m³
2025-12-05 19:00:00+00:00,41.625,µg/m³
2025-12-05 20:00:00+00:00,31.621666876475015,µg/m³
2025-12-05 21:00:00+00:00,43.47533315022787,µg/m³
2025-12-05 22:00:00+00:00,40.44241663614908,µg/m³
2025-12-05 23:00:00+00:00,40.119166755676275,µg/m³
2025-12-06 00:00:00+00:00,16.304833316802977,µg/m³
2025-12-06 01:00:00+00:00,11.535833326975506,µg/m³
2025-12-06 02:00:00+00:00,16.527666664123537,µg/m³
2025-12-06 03:00:00+00:00,19.61650004916721,µg/m³
2025-12-06 04:00:00+00:00,28.69666662216186,µg/m³
2025-12-06 05:00:00+00:00,24.61716667811076,µg/m³
2025-12-06 06:00:00+00:00,26.086000092824296,µg/m³
2025-12-06 07:00:00+00:00,31.708000024159755,µg/m³
2025-12-06 08:00:00+00:00,25.586166667938233,µg/m³
2025-12-06 09:00:00+00:00,20.961500008900963,µg/m³
2025-12-06 10:00:00+00:00,31.930000146230057,µg/m³
2025-12-06 11:00:00+00:00,30.072333208719886,µg/m³
2025-12-06 12:00:00+00:00,18.71700000762939,µg/m³
2025-12-06 13:00:00+00:00,15.24949998855591,µg/m³
2025-12-06 14:00:00+00:00,30.12200005849203,µg/m³
2025-12-06 15:00:00+00:00,17.01383333206177,µg/m³
2025-12-06 16:00:00+00:00,30.155666637420655,µg/m³
2025-12-06 17:00:00+00:00,30.670458165804543,µg/m³
2025-12-06 18:00:00+00:00,36.724833456675206,µg/m³
2025-12-06 19:00:00+00:00,41.08283360799154,µg/m³
2025-12-06 20:00:00+00:00,43.34183324178059,µg/m³
2025-12-06 21:00:00+00:00,42.17758344014486,µg/m³
2025-12-06 22:00:00+00:00,48.61616694132487,µg/m³
2025-12-06 23:00:00+00:00,44.26350021362304,µg/m³
2025-12-07 00:00:00+00:00,44.40599975585937,µg/m³
2025-12-07 01:00:00+00:00,44.21383336385091,µg/m³
2025-12-07 02:00:00+00:00,32.083000119527185,µg/m³
2025-12-07 03:00:00+00:00,36.261166699727376,µg/m³
2025-12-07 04:00:00+00:00,41.46383336385092,µg/m³
2025-12-07 05:00:00+00:00,40.574333699544276,µg/m³
2025-12-07 06:00:00+00:00,28.991666730244958,µg/m³
2025-12-07 07:00:00+00:00,34.57816642125448,µg/m³
2025-12-07 08:00:00+00:00,29.291499996185298,µg/m³
2025-12-07 09:00:00+00:00,30.822000090281165,µg/m³
2025-12-07 10:00:00+00:00,21.394333330790204,µg/m³
2025-12-07 11:00:00+00:00,19.0136666615804,µg/m³
2025-12-07 12:00:00+00:00,26.14483340581258,µg/m³
2025-12-07 13:00:00+00:00,36.36700003941854,µg/m³
2025-12-07 14:00:00+00:00,33.016500027974445,µg/m³
2025-12-07 15:00:00+00:00,33.9721666653951,µg/m³
2025-12-07 16:00:00+00:00,35.433000214894626,µg/m³
2025-12-07 17:00:00+00:00,41.84166666666666,µg/m³
2025-12-07 18:00:00+00:00,40.772499847412114,µg/m³
2025-12-07 19:00:00+00:00,34.172333208719884,µg/m³
2025-12-07 20:00:00+00:00,33.73316669464111,µg/m³
2025-12-07 21:00:00+00:00,34.33333330154419,µg/m³
2025-12-07 22:00:00+00:00,39.08083318074544,µg/m³
2025-12-07 23:00:00+00:00,26.424666595458984,µg/m³
2025-12-08 00:00:00+00:00,10.95383334159851,µg/m³
2025-12-08 01:00:00+00:00,26.103000036875404,µg/m³
2025-12-08 02:00:00+00:00,21.364500013987225,µg/m³
2025-12-08 03:00:00+00:00,16.58599999745687,µg/m³
2025-12-08 04:00:00+00:00,18.14766667683919,µg/m³
2025-12-08 05:00:00+00:00,9.770000012715657,µg/m³
2025-12-08 06:00:00+00:00,10.4471666653951,µg/m³
2025-12-08 07:00:00+00:00,17.008333333333333,µg/m³
2025-12-08 08:00:00+00:00,17.021666653951012,µg/m³
2025-12-08 09:00:00+00:00,23.30091667175293,µg/m³
2025-12-08 10:00:00+00:00,16.454999987284342,µg/m³
2025-12-08 11:00:00+00:00,19.78316666285197,µg/m³
2025-12-08 12:00:00+00:00,20.363499991099037,µg/m³
2025-12-08 13:00:00+00:00,21.589083210627237,µg/m³
2025-12-08 14:00:00+00:00,22.9556666692098,µg/m³
2025-12-08 15:00:00+00:00,21.318363640525124,µg/m³
2025-12-08 16:00:00+00:00,8.141666666666667,µg/m³
2025-12-08 17:00:00+00:00,4.496833324432373,µg/m³
2025-12-08 18:00:00+00:00,3.6328333348035815,µg/m³
2025-12-08 19:00:00+00:00,4.6639999965826675,µg/m³
2025-12-08 20:00:00+00:00,0.7109999996920426,µg/m³
2025-12-08 21:00:00+00:00,0.49433333426713943,µg/m³
2025-12-08 22:00:00+00:00,13.366833368937172,µg/m³
2025-12-08 23:00:00+00:00,8.938666661580402,µg/m³
2025-12-09 00:00:00+00:00,11.18233331044515,µg/m³
2025-12-09 01:00:00+00:00,4.3411111195882155,µg/m³
2025-12-09 02:00:00+00:00,6.052333321173985,µg/m³
2025-12-09 03:00:00+00:00,7.844166660308837,µg/m³
2025-12-09 04:00:00+00:00,2.9856666594743726,µg/m³
2025-12-09 05:00:00+00:00,1.6617916677768034,µg/m³
2025-12-09 06:00:00+00:00,3.360999998450279,µg/m³
2025-12-09 07:00:00+00:00,5.136500010887782,µg/m³
2025-12-09 08:00:00+00:00,9.416875004768372,µg/m³
2025-12-09 09:00:00+00:00,16.411541692415874,µg/m³
2025-12-09 10:00:00+00:00,13.111166604359946,µg/m³
2025-12-09 11:00:00+00:00,11.125833352406822,µg/m³
2025-12-09 12:00:00+00:00,11.433666674296063,µg/m³
2025-12-09 13:00:00+00:00,12.833416652679444,µg/m³
2025-12-09 14:00:00+00:00,9.833500003814697,µg/m³
2025-12-09 15:00:00+00:00,32.68116645812989,µg/m³
2025-12-09 16:00:00+00:00,26.541499996185305,µg/m³
2025-12-09 17:00:00+00:00,27.14916667938233,µg/m³
2025-12-09 18:00:00+00:00,29.588333288828533,µg/m³
2025-12-09 19:00:00+00:00,29.183333301544195,µg/m³
2025-12-09 20:00:00+00:00,30.289333279927572,µg/m³
2025-12-09 21:00:00+00:00,31.085833263397216,µg/m³
2025-12-09 22:00:00+00:00,36.863833363850915,µg/m³
2025-12-09 23:00:00+00:00,32.59183336893718,µg/m³
2025-12-10 00:00:00+00:00,26.547333399454754,µg/m³
2025-12-10 01:00:00+00:00,11.210833326975504,µg/m³
2025-12-10 02:00:00+00:00,11.825000000000001,µg/m³
2025-12-10 03:00:00+00:00,8.383500003814696,µg/m³
2025-12-10 04:00:00+00:00,11.84216667811076,µg/m³
2025-12-10 05:00:00+00:00,5.398333311080933,µg/m³
2025-12-10 06:00:00+00:00,8.38849999109904,µg/m³
2025-12-10 07:00:00+00:00,7.413166666030883,µg/m³
2025-12-10 08:00:00+00:00,14.583333333333336,µg/m³
2025-12-10 09:00:00+00:00,13.277499993642172,µg/m³
2025-12-10 10:00:00+00:00,30.026166566212968,µg/m³
2025-12-10 11:00:00+00:00,35.29787540435792,µg/m³
2025-12-10 12:00:00+00:00,32.494874922434484,µg/m³
2025-12-10 13:00:00+00:00,29.64441663424174,µg/m³
2025-12-10 14:00:00+00:00,26.26649986902873,µg/m³
2025-12-10 15:00:00+00:00,24.73266665140788,µg/m³
2025-12-10 16:00:00+00:00,29.01633332570394,µg/m³
2025-12-10 17:00:00+00:00,33.041833368937176,µg/m³
2025-12-10 18:00:00+00:00,35.33366657892863,µg/m³
2025-12-10 19:00:00+00:00,31.713624938329065,µg/m³
2025-12-10 20:00:00+00:00,30.571833197275797,µg/m³
2025-12-10 21:00:00+00:00,30.102166684468585,µg/m³
2025-12-10 22:00:00+00:00,32.14166679382324,µg/m³
2025-12-10 23:00:00+00:00,38.977541796366374,µg/m³
2025-12-11 00:00:00+00:00,30.17466672261556,µg/m³
2025-12-11 01:00:00+00:00,27.594833342234296,µg/m³
2025-12-11 02:00:00+00:00,20.72745832602183,µg/m³
2025-12-11 03:00:00+00:00,5.883124995231628,µg/m³
2025-12-11 04:00:00+00:00,5.430499998728435,µg/m³
2025-12-11 05:00:00+00:00,5.455041654904684,µg/m³
2025-12-11 06:00:00+00:00,5.186166667938232,µg/m³
2025-12-11 07:00:00+00:00,6.772541658083598,µg/m³
2025-12-11 08:00:00+00:00,15.971999994913732,µg/m³
2025-12-11 09:00:00+00:00,22.300166670481364,µg/m³
2025-12-11 10:00:00+00:00,31.6248335202535,µg/m³
2025-12-11 11:00:00+00:00,35.6016663869222,µg/m³
2025-12-11 12:00:00+00:00,31.09166653951009,µg/m³
2025-12-11 13:00:00+00:00,17.32754166126251,µg/m³
2025-12-11 14:00:00+00:00,8.074333333969117,µg/m³
2025-12-11 15:00:00+00:00,6.943416664335462,µg/m³
2025-12-11 16:00:00+00:00,4.086166667938232,µg/m³
2025-12-11 17:00:00+00:00,4.905166657765706,µg/m³
2025-12-11 18:00:00+00:00,4.632624997695287,µg/m³
2025-12-11 19:00:00+00:00,9.018125001589459,µg/m³
2025-12-11 20:00:00+00:00,10.397333335876464,µg/m³
2025-12-11 21:00:00+00:00,13.380166657765706,µg/m³
2025-12-11 22:00:00+00:00,19.05866665840149,µg/m³
2025-12-11 23:00:00+00:00,26.947166665395102,µg/m³
2025-12-12 00:00:00+00:00,16.898666667938233,µg/m³
2025-12-12 01:00:00+00:00,6.6886666615804025,µg/m³
2025-12-12 02:00:00+00:00,9.508333333333335,µg/m³
2025-12-12 03:00:00+00:00,6.947166665395102,µg/m³
2025-12-12 04:00:00+00:00,8.4278333346049,µg/m³
2025-12-12 05:00:00+00:00,33.210500208536786,µg/m³
2025-12-12 06:00:00+00:00,33.66683333714803,µg/m³
2025-12-12 07:00:00+00:00,41.06966654459635,µg/m³
2025-12-12 08:00:00+00:00,50.6673329671224,µg/m³
2025-12-12 09:00:00+00:00,22.475000127156576,µg/m³
2025-12-12 10:00:00+00:00,17.655166657765704,µg/m³
2025-12-12 11:00:00+00:00,20.452208320299782,µg/m³
2025-12-12 12:00:00+00:00,23.36083332697551,µg/m³
2025-12-12 13:00:00+00:00,24.514500013987227,µg/m³
2025-12-12 14:00:00+00:00,26.392000007629395,µg/m³
2025-12-12 15:00:00+00:00,22.156000010172523,µg/m³
2025-12-12 16:00:00+00:00,24.216166655222576,µg/m³
2025-12-12 17:00:00+00:00,24.151458334922793,µg/m³
2025-12-12 18:00:00+00:00,38.28333330154418,µg/m³
2025-12-12 19:00:00+00:00,29.710833199818932,µg/m³
2025-12-12 20:00:00+00:00,45.51149978637696,µg/m³
2025-12-12 21:00:00+00:00,44.97704168955485,µg/m³
2025-12-12 22:00:00+00:00,40.13054167429606,µg/m³
2025-12-12 23:00:00+00:00,45.71350021362306,µg/m³
2025-12-13 00:00:00+00:00,31.603333059946696,µg/m³
2025-12-13 01:00:00+00:00,49.175166575113934,µg/m³
2025-12-13 02:00:00+00:00,43.65766703287761,µg/m³
2025-12-13 03:00:00+00:00,47.8443333943685,µg/m³
2025-12-13 04:00:00+00:00,40.78916651407878,µg/m³
2025-12-13 05:00:00+00:00,46.903333028157554,µg/m³
2025-12-13 06:00:00+00:00,39.78066660563152,µg/m³
2025-12-13 07:00:00+00:00,41.642166392008455,µg/m³
2025-12-13 08:00:00+00:00,35.56100006103515,µg/m³
2025-12-13 09:00:00+00:00,36.86966654459635,µg/m³
2025-12-13 10:00:00+00:00,54.80833333333334,µg/m³
2025-12-13 11:00:00+00:00,62.31066691080729,µg/m³
2025-12-13 12:00:00+00:00,43.19483311971029,µg/m³
2025-12-13 13:00:00+00:00,30.816666571299237,µg/m³
2025-12-13 14:00:00+00:00,21.811166667938235,µg/m³
2025-12-13 15:00:00+00:00,24.32550001144409,µg/m³
2025-12-13 16:00:00+00:00,25.716666666666665,µg/m³
2025-12-13 17:00:00+00:00,26.33866662979126,µg/m³
2025-12-13 18:00:00+00:00,39.90883312225342,µg/m³
2025-12-13 19:00:00+00:00,31.66199973424276,µg/m³
2025-12-13 20:00:00+00:00,24.01100006103516,µg/m³
2025-12-13 21:00:00+00:00,19.771999994913738,µg/m³
2025-12-13 22:00:00+00:00,25.76116666793823,µg/m³
2025-12-13 23:00:00+00:00,30.671833356221512,µg/m³
2025-12-14 00:00:00+00:00,29.988166840871173,µg/m³
2025-12-14 01:00:00+00:00,37.62833302815755,µg/m³
2025-12-14 02:00:00+00:00,40.919666544596346,µg/m³
2025-12-14 03:00:00+00:00,24.97533334096273,µg/m³
2025-12-14 04:00:00+00:00,28.824833297729494,µg/m³
2025-12-14 05:00:00+00:00,18.84399998982747,µg/m³
2025-12-14 06:00:00+00:00,2.0363333406547706,µg/m³
2025-12-14 07:00:00+00:00,6.0450909029353745,µg/m³
2025-12-14 08:00:00+00:00,5.858333333333333,µg/m³
2025-12-14 09:00:00+00:00,7.986666679382323,µg/m³
2025-12-14 10:00:00+00:00,12.429999987284342,µg/m³
2025-12-14 11:00:00+00:00,10.694500001271564,µg/m³
2025-12-14 12:00:00+00:00,15.610833326975508,µg/m³
2025-12-14 13:00:00+00:00,14.20249999364217,µg/m³
2025-12-14 14:00:00+00:00,21.871666685740152,µg/m³
2025-12-14 15:00:00+00:00,27.4443333307902,µg/m³
2025-12-14 16:00:00+00:00,32.42549982070923,µg/m³
2025-12-14 17:00:00+00:00,33.14150012334188,µg/m³
2025-12-14 18:00:00+00:00,25.899833265940348,µg/m³
2025-12-14 19:00:00+00:00,21.77766666412354,µg/m³
2025-12-14 20:00:00+00:00,29.019333394368488,µg/m³
2025-12-14 21:00:00+00:00,23.185999997456864,µg/m³
2025-12-14 22:00:00+00:00,29.397333335876464,µg/m³
2025-12-14 23:00:00+00:00,29.755333423614506,µg/m³
2025-12-15 00:00:00+00:00,13.307999992370604,µg/m³
2025-12-15 01:00:00+00:00,7.425000000000001,µg/m³
2025-12-15 02:00:00+00:00,8.504999987284345,µg/m³
2025-12-15 03:00:00+00:00,5.4297083457310995,µg/m³
2025-12-15 04:00:00+00:00,10.752666664123536,µg/m³
2025-12-15 05:00:00+00:00,13.8306666692098,µg/m³
2025-12-15 06:00:00+00:00,15.767000007629393,µg/m³
2025-12-15 07:00:00+00:00,13.842166678110758,µg/m³
2025-12-15 08:00:00+00:00,8.053000005086263,µg/m³
2025-12-15 09:00:00+00:00,12.01966667175293,µg/m³
2025-12-15 10:00:00+00:00,19.52483332951864,µg/m³
2025-12-15 11:00:00+00:00,27.34195830027262,µg/m³
2025-12-15 12:00:00+00:00,25.433666706085205,µg/m³
2025-12-15 13:00:00+00:00,17.644500001271567,µg/m³
2025-12-15 14:00:00+00:00,15.739166673024497,µg/m³
2025-12-15 15:00:00+00:00,9.171999994913739,µg/m³
2025-12-15 16:00:00+00:00,7.414833354949951,µg/m³
2025-12-15 17:00:00+00:00,7.241583347320557,µg/m³
2025-12-15 18:00:00+00:00,6.664166673024496,µg/m³
2025-12-15 19:00:00+00:00,13.03883333206177,µg/m³
2025-12-15 20:00:00+00:00,11.680000003178916,µg/m³
2025-12-15 21:00:00+00:00,24.0778333346049,µg/m³
2025-12-15 22:00:00+00:00,35.92783336639405,µg/m³
2025-12-15 23:00:00+00:00,29.602999687194824,µg/m³
2025-12-16 00:00:00+00:00,9.058500003814698,µg/m³
2025-12-16 01:00:00+00:00,11.377666695912678,µg/m³
2025-12-16 02:00:00+00:00,5.5918333371480315,µg/m³
2025-12-16 03:00:00+00:00,1.7769583381712437,µg/m³
2025-12-16 04:00:00+00:00,1.3909722192419902,µg/m³
2025-12-16 05:00:00+00:00,4.852833334604901,µg/m³
2025-12-16 06:00:00+00:00,6.286958336830139,µg/m³
2025-12-16 07:00:00+00:00,5.686333338419597,µg/m³
2025-12-16 08:00:00+00:00,6.028500016530355,µg/m³
2025-12-16 09:00:00+00:00,13.95016667048136,µg/m³
2025-12-16 10:00:00+00:00,17.629833316802976,µg/m³
2025-12-16 11:00:00+00:00,18.57233333587647,µg/m³
2025-12-16 12:00:00+00:00,17.204999987284342,µg/m³
2025-12-16 13:00:00+00:00,12.347500006357828,µg/m³
2025-12-16 14:00:00+00:00,11.832999992370604,µg/m³
2025-12-16 15:00:00+00:00,7.019166660308838,µg/m³
2025-12-16 16:00:00+00:00,9.579833316802977,µg/m³
2025-12-16 17:00:00+00:00,8.47166665395101,µg/m³
2025-12-16 18:00:00+00:00,9.252499993642171,µg/m³
2025-12-16 19:00:00+00:00,26.938333479563397,µg/m³
2025-12-16 20:00:00+00:00,40.70266672770182,µg/m³
2025-12-16 21:00:00+00:00,37.31116663614909,µg/m³
2025-12-16 22:00:00+00:00,36.874999968210865,µg/m³
2025-12-16 23:00:00+00:00,37.03316669464112,µg/m³
2025-12-17 00:00:00+00:00,13.536333338419597,µg/m³
2025-12-17 01:00:00+00:00,10.05249999364217,µg/m³
2025-12-17 02:00:00+00:00,6.254999987284343,µg/m³
2025-12-17 03:00:00+00:00,12.197166792551677,µg/m³
2025-12-17 04:00:00+00:00,9.972833347320558,µg/m³
2025-12-17 05:00:00+00:00,17.869166564941406,µg/m³
2025-12-17 06:00:00+00:00,15.919874993960063,µg/m³
2025-12-17 07:00:00+00:00,18.984166685740153,µg/m³
2025-12-17 09:00:00+00:00,14.516333357493082,µg/m³
2025-12-17 10:00:00+00:00,17.855833339691163,µg/m³
